method,serie,F1,precision,recall
LSTM,5,0.444444444444444,0.5,0.4
LSTM,6,0.888888888888889,0.923076923076923,0.857142857142857
LSTM,7,0.818181818181818,0.818181818181818,0.818181818181818
LSTM,8,0.666666666666667,0.5,1
LSTM,9,0.9,0.9,0.9
LSTM,10,0.636363636363636,0.7,0.583333333333333
LSTM,11,0.461538461538462,1,0.3
LSTM,12,0.666666666666667,0.833333333333333,0.555555555555556
LSTM,13,0.266666666666667,0.176470588235294,0.545454545454545
LSTM,14,0.285714285714286,0.166666666666667,1
LSTM,15,0.5,0.666666666666667,0.4
LSTM,16,0.769230769230769,0.714285714285714,0.833333333333333
LSTM,17,0.727272727272727,0.8,0.666666666666667
LSTM,18,0.666666666666667,1,0.5
LSTM,19,0.777777777777778,1,0.636363636363636
LSTM,20,0.571428571428572,0.4,1
LSTM,21,1,1,1
LSTM,22,0.571428571428571,0.8,0.444444444444444
LSTM,23,0.9375,0.9375,0.9375
LSTM,24,0.615384615384615,0.571428571428571,0.666666666666667
LSTM,25,0.333333333333333,0.5,0.25
LSTM,26,0.842105263157895,1,0.727272727272727
LSTM,27,0.896551724137931,1,0.8125
LSTM,28,1,1,1
LSTM,29,1,1,1
LSTM,30,0.666666666666667,0.5,1
LSTM,31,0.5,0.5,0.5
LSTM,32,0.153846153846154,0.117647058823529,0.222222222222222
LSTM,33,0.428571428571429,0.375,0.5
LSTM,34,0.545454545454545,0.75,0.428571428571429
LSTM,35,0.0540540540540541,0.0277777777777778,1
LSTM,36,0.8,0.666666666666667,1
LSTM,37,0.181818181818182,0.1,1
LSTM,38,0.571428571428571,0.461538461538462,0.75
LSTM,39,0.260869565217391,0.2,0.375
LSTM,40,NA,0,0
LSTM,41,0.941176470588235,0.888888888888889,1
LSTM,42,0.857142857142857,0.75,1
LSTM,43,0.64,0.727272727272727,0.571428571428571
LSTM,44,0.727272727272727,0.666666666666667,0.8
LSTM,45,1,1,1
LSTM,46,0.166666666666667,0.0909090909090909,1
LSTM,47,0.5,0.333333333333333,1
LSTM,48,0.666666666666667,1,0.5
LSTM,49,0.4,0.4,0.4
LSTM,50,0.666666666666667,0.75,0.6
LSTM,51,0.8,0.666666666666667,1
LSTM,52,0.666666666666667,0.727272727272727,0.615384615384615
LSTM,53,0.380952380952381,0.4,0.363636363636364
LSTM,54,0.72,0.75,0.692307692307692
LSTM,55,0.727272727272727,0.888888888888889,0.615384615384615
LSTM,56,0.0588235294117647,0.032258064516129,0.333333333333333
LSTM,57,0.761904761904762,1,0.615384615384615
LSTM,58,0.736842105263158,1,0.583333333333333
LSTM,59,1,1,1
LSTM,60,0.6,0.428571428571429,1
LSTM,61,0.666666666666667,0.666666666666667,0.666666666666667
LSTM,62,0.72,1,0.5625
LSTM,63,0.846153846153846,1,0.733333333333333
LSTM,64,0.818181818181818,1,0.692307692307692
LSTM,65,1,1,1
LSTM,66,NA,0,0
LSTM,67,0.96,0.923076923076923,1
LSTM,68,0.358974358974359,0.259259259259259,0.583333333333333
LSTM,69,0.769230769230769,0.714285714285714,0.833333333333333
LSTM,70,0.727272727272727,0.666666666666667,0.8
LSTM,71,0.666666666666667,0.5,1
LSTM,72,0.814814814814815,1,0.6875
LSTM,73,0.411764705882353,0.368421052631579,0.466666666666667
LSTM,74,0.347826086956522,0.571428571428571,0.25
AUTOENCODER,1,0.428571428571429,0.4,0.461538461538462
AUTOENCODER,2,0.5,0.333333333333333,1
AUTOENCODER,3,0.933333333333333,0.875,1
AUTOENCODER,4,0.5,0.428571428571429,0.6
AUTOENCODER,5,0.5,0.666666666666667,0.4
AUTOENCODER,6,0.888888888888889,0.923076923076923,0.857142857142857
AUTOENCODER,7,0.869565217391304,0.833333333333333,0.909090909090909
AUTOENCODER,8,0.666666666666667,0.5,1
AUTOENCODER,9,0.8,0.8,0.8
AUTOENCODER,10,0.608695652173913,0.636363636363636,0.583333333333333
AUTOENCODER,11,0.428571428571428,0.75,0.3
AUTOENCODER,12,0.571428571428571,0.8,0.444444444444444
AUTOENCODER,13,0.27906976744186,0.1875,0.545454545454545
AUTOENCODER,14,0.333333333333333,0.2,1
AUTOENCODER,15,0.521739130434783,0.75,0.4
AUTOENCODER,16,0.769230769230769,0.714285714285714,0.833333333333333
AUTOENCODER,17,0.727272727272727,0.8,0.666666666666667
AUTOENCODER,18,0.666666666666667,1,0.5
AUTOENCODER,19,0.777777777777778,1,0.636363636363636
AUTOENCODER,20,0.615384615384615,0.444444444444444,1
AUTOENCODER,21,0.857142857142857,0.75,1
AUTOENCODER,22,0.571428571428571,0.8,0.444444444444444
AUTOENCODER,23,0.9375,0.9375,0.9375
AUTOENCODER,24,0.714285714285714,0.625,0.833333333333333
AUTOENCODER,25,0.333333333333333,0.5,0.25
AUTOENCODER,26,0.842105263157895,1,0.727272727272727
AUTOENCODER,27,0.896551724137931,1,0.8125
AUTOENCODER,28,1,1,1
AUTOENCODER,29,1,1,1
AUTOENCODER,30,0.666666666666667,0.5,1
AUTOENCODER,31,0.608695652173913,0.636363636363636,0.583333333333333
AUTOENCODER,32,0.166666666666667,0.133333333333333,0.222222222222222
AUTOENCODER,33,0.666666666666667,1,0.5
AUTOENCODER,34,0.5,0.6,0.428571428571429
AUTOENCODER,35,0.0625,0.032258064516129,1
AUTOENCODER,36,1,1,1
AUTOENCODER,37,0.153846153846154,0.0833333333333333,1
AUTOENCODER,38,0.564102564102564,0.478260869565217,0.6875
AUTOENCODER,39,0.222222222222222,0.157894736842105,0.375
AUTOENCODER,40,NA,0,0
AUTOENCODER,41,0.8,0.666666666666667,1
AUTOENCODER,42,1,1,1
AUTOENCODER,43,0.666666666666667,0.8,0.571428571428571
AUTOENCODER,44,0.8,0.8,0.8
AUTOENCODER,45,1,1,1
AUTOENCODER,46,0.133333333333333,0.0714285714285714,1
AUTOENCODER,47,0.571428571428572,0.4,1
AUTOENCODER,48,0.666666666666667,1,0.5
AUTOENCODER,49,0.588235294117647,0.714285714285714,0.5
AUTOENCODER,50,0.666666666666667,0.75,0.6
AUTOENCODER,51,0.8,0.666666666666667,1
AUTOENCODER,52,0.666666666666667,0.727272727272727,0.615384615384615
AUTOENCODER,53,0.363636363636364,0.363636363636364,0.363636363636364
AUTOENCODER,54,0.75,0.818181818181818,0.692307692307692
AUTOENCODER,55,0.727272727272727,0.888888888888889,0.615384615384615
AUTOENCODER,56,0.0588235294117647,0.032258064516129,0.333333333333333
AUTOENCODER,57,0.761904761904762,1,0.615384615384615
AUTOENCODER,58,0.736842105263158,1,0.583333333333333
AUTOENCODER,59,1,1,1
AUTOENCODER,60,0.6,0.428571428571429,1
AUTOENCODER,61,0.266666666666667,0.166666666666667,0.666666666666667
AUTOENCODER,62,0.72,1,0.5625
AUTOENCODER,63,0.814814814814815,0.916666666666667,0.733333333333333
AUTOENCODER,64,0.761904761904762,1,0.615384615384615
AUTOENCODER,65,1,1,1
AUTOENCODER,66,NA,0,0
AUTOENCODER,67,1,1,1
AUTOENCODER,68,0.341463414634146,0.241379310344828,0.583333333333333
AUTOENCODER,69,0.769230769230769,0.714285714285714,0.833333333333333
AUTOENCODER,70,0.888888888888889,1,0.8
AUTOENCODER,71,1,1,1
AUTOENCODER,72,0.857142857142857,1,0.75
AUTOENCODER,73,0.451612903225806,0.4375,0.466666666666667
AUTOENCODER,74,0.333333333333333,0.5,0.25
