"","...1","method","dataset","series","time_fit","time_detect","time_detect_RT","time_RT","precision","recall","f1","precision_soft","recall_soft","f1_soft","precision_RT","recall_RT","f1_RT","precision_RT_soft","recall_RT_soft","f1_RT_soft"
"746",46,"arima","A3Benchmark","TS5",0.186429738998413,0.0335359573364258,0.0413191318511963,1.69914746284485,1,1,1,1,1,1,1,1,1,1,1,1
"747",47,"arima","A3Benchmark","TS50",0.18396782875061,0.0529472827911377,0.0636317729949951,3.02736496925354,0.6,0.857142857142857,0.705882352941176,0.6,0.857142857142857,0.705882352941176,0.666666666666667,0.857142857142857,0.75,0.666666666666667,0.857142857142857,0.75
"748",48,"arima","A3Benchmark","TS51",0.155448198318481,0.0305557250976562,0.0256857872009277,5.77823400497437,1,1,1,1,1,1,1,1,1,1,1,1
"749",49,"arima","A3Benchmark","TS52",0.29298734664917,0.0472195148468018,0.0363407135009766,2.93541049957275,1,1,1,1,1,1,0.857142857142857,1,0.923076923076923,0.857142857142857,1,0.923076923076923
"750",50,"arima","A3Benchmark","TS53",0.164600372314453,0.0338141918182373,0.0297958850860596,1.46562504768372,1,1,1,1,1,1,1,1,1,1,1,1
"751",51,"arima","A3Benchmark","TS54",0.401300430297852,0.0336520671844482,0.0270178318023682,3.82227301597595,0.9375,0.9375,0.9375,0.9875,0.9875,0.9875,0.9375,0.9375,0.9375,0.9875,0.9875,0.9875
"752",52,"arima","A3Benchmark","TS55",0.167422294616699,0.0201687812805176,0.0265383720397949,3.14621710777283,1,1,1,1,1,1,1,1,1,1,1,1
"753",53,"arima","A3Benchmark","TS56",0.170923471450806,0.031893253326416,0.0432248115539551,3.83391785621643,0.333333333333333,1,0.5,0.333333333333333,1,0.5,0.2,1,0.333333333333333,0.2,1,0.333333333333333
"754",54,"arima","A3Benchmark","TS57",0.235210657119751,0.0491359233856201,0.037818431854248,2.91784238815308,1,1,1,1,1,1,0.9,1,0.947368421052632,0.9,1,0.947368421052632
"755",55,"arima","A3Benchmark","TS58",0.27010703086853,0.0958187580108643,0.0420253276824951,3.78414082527161,1,1,1,1,1,1,1,1,1,1,1,1
"756",56,"arima","A3Benchmark","TS59",0.945393800735474,0.0679750442504883,0.0582411289215088,2.91321802139282,0.785714285714286,1,0.88,0.785714285714286,1,0.88,0.733333333333333,1,0.846153846153846,0.733333333333333,1,0.846153846153846
"757",57,"arima","A3Benchmark","TS6",0.32688307762146,0.0722062587738037,0.038358211517334,1.82759976387024,1,1,1,1,1,1,1,1,1,1,1,1
"758",58,"arima","A3Benchmark","TS60",0.16619086265564,0.036984920501709,0.0483644008636475,1.37540650367737,1,1,1,1,1,1,1,1,1,1,1,1
"759",59,"arima","A3Benchmark","TS61",0.172909021377563,0.0420403480529785,0.0556163787841797,2.78995037078857,1,1,1,1,1,1,0.928571428571429,1,0.962962962962963,0.928571428571429,1,0.962962962962963
"760",60,"arima","A3Benchmark","TS62",0.157173871994019,0.0482308864593506,0.046626091003418,4.07754325866699,1,1,1,1,1,1,1,1,1,1,1,1
"761",61,"arima","A3Benchmark","TS63",0.16331148147583,0.031679630279541,0.0394151210784912,2.88815450668335,1,1,1,1,1,1,1,1,1,1,1,1
"762",62,"arima","A3Benchmark","TS64",0.213178157806396,0.0284106731414795,0.0366506576538086,1.42631530761719,1,1,1,1,1,1,1,1,1,1,1,1
"763",63,"arima","A3Benchmark","TS65",0.293877124786377,0.0724318027496338,0.0474822521209717,1.87139844894409,1,1,1,1,1,1,1,1,1,1,1,1
"764",64,"arima","A3Benchmark","TS66",0.289503812789917,0.0451734066009521,0.0367507934570312,1.30968308448792,1,1,1,1,1,1,0.5,1,0.666666666666667,0.5,1,0.666666666666667
"765",65,"arima","A3Benchmark","TS67",0.0570831298828125,0.00315999984741211,0.03841233253479,2.74158310890198,0.875,0.875,0.875,0.975,0.975,0.975,1,1,1,1,1,1
"766",66,"arima","A3Benchmark","TS68",0.170695543289185,0.0482480525970459,0.0616250038146973,2.58343601226807,1,1,1,1,1,1,1,1,1,1,1,1
"767",67,"arima","A3Benchmark","TS69",0.306154012680054,0.0726015567779541,0.0660185813903809,2.79904747009277,0.875,1,0.933333333333333,0.875,1,0.933333333333333,0.777777777777778,1,0.875,0.777777777777778,1,0.875
"768",68,"arima","A3Benchmark","TS7",0.276142120361328,0.0796811580657959,0.0481863021850586,2.63472652435303,1,1,1,1,1,1,1,1,1,1,1,1
"769",69,"arima","A3Benchmark","TS70",0.082416296005249,0.00562071800231934,0.037318229675293,2.11318111419678,0.9,1,0.947368421052632,0.9,1,0.947368421052632,0.818181818181818,1,0.9,0.818181818181818,1,0.9
"770",70,"arima","A3Benchmark","TS71",0.164002418518066,0.0514111518859863,0.0697660446166992,7.80719614028931,1,1,1,1,1,1,1,1,1,1,1,1
"771",71,"arima","A3Benchmark","TS72",0.0605158805847168,0.00569438934326172,0.160366296768188,2.77201986312866,0.727272727272727,1,0.842105263157895,0.727272727272727,1,0.842105263157895,0.533333333333333,1,0.695652173913044,0.533333333333333,1,0.695652173913044
"772",72,"arima","A3Benchmark","TS73",0.2611403465271,0.0240688323974609,0.046558141708374,2.44470953941345,0.833333333333333,1,0.909090909090909,0.833333333333333,1,0.909090909090909,0.823529411764706,0.933333333333333,0.875,0.870588235294118,0.986666666666667,0.925
"773",73,"arima","A3Benchmark","TS74",0.16562557220459,0.0448400974273682,0.042931079864502,2.23842477798462,1,1,1,1,1,1,1,1,1,1,1,1
"774",74,"arima","A3Benchmark","TS75",0.926061153411865,0.0352787971496582,0.0407471656799316,2.14406776428223,1,1,1,1,1,1,1,1,1,1,1,1
"775",75,"arima","A3Benchmark","TS76",0.668984174728394,0.0675721168518066,0.0429420471191406,2.50533866882324,1,1,1,1,1,1,1,1,1,1,1,1
"776",76,"arima","A3Benchmark","TS77",0.31060266494751,0.0346875190734863,0.067249059677124,1.46803689002991,1,1,1,1,1,1,1,1,1,1,1,1
"777",77,"arima","A3Benchmark","TS78",0.196686506271362,0.0495686531066895,0.0487823486328125,2.91590929031372,1,1,1,1,1,1,1,1,1,1,1,1
"778",78,"arima","A3Benchmark","TS79",0.147631406784058,0.0348711013793945,0.0363752841949463,2.9001898765564,1,1,1,1,1,1,0.833333333333333,1,0.909090909090909,0.833333333333333,1,0.909090909090909
"779",79,"arima","A3Benchmark","TS8",0.145900011062622,0.0805001258850098,0.0436856746673584,1.13217091560364,1,1,1,1,1,1,1,1,1,1,1,1
"780",80,"arima","A3Benchmark","TS80",0.15855884552002,0.057443380355835,0.0272974967956543,3.51930928230286,1,1,1,1,1,1,1,1,1,1,1,1
"781",81,"arima","A3Benchmark","TS81",0.161006927490234,0.042670726776123,0.0627198219299316,5.1570930480957,1,1,1,1,1,1,1,1,1,1,1,1
"782",82,"arima","A3Benchmark","TS82",0.270463228225708,0.0203239917755127,0.0451486110687256,2.36265635490417,0.875,1,0.933333333333333,0.875,1,0.933333333333333,0.466666666666667,1,0.636363636363636,0.466666666666667,1,0.636363636363636
"783",83,"arima","A3Benchmark","TS83",0.163415193557739,0.0314877033233643,0.0251452922821045,2.54264616966248,1,1,1,1,1,1,1,1,1,1,1,1
"784",84,"arima","A3Benchmark","TS84",0.126561641693115,0.0267853736877441,0.0253119468688965,3.08306527137756,0.416666666666667,1,0.588235294117647,0.416666666666667,1,0.588235294117647,0.357142857142857,1,0.526315789473684,0.357142857142857,1,0.526315789473684
"785",85,"arima","A3Benchmark","TS85",0.290982246398926,0.0708868503570557,1.12203025817871,2.44196224212646,1,1,1,1,1,1,1,1,1,1,1,1
"786",86,"arima","A3Benchmark","TS86",0.178339719772339,0.0223829746246338,0.0432066917419434,6.01082921028137,1,1,1,1,1,1,1,1,1,1,1,1
"787",87,"arima","A3Benchmark","TS87",0.260952234268188,0.0869026184082031,0.0455729961395264,3.62284302711487,1,1,1,1,1,1,0.875,1,0.933333333333333,0.875,1,0.933333333333333
"788",88,"arima","A3Benchmark","TS88",0.477544069290161,0.0674567222595215,0.0641393661499023,3.74562454223633,0.769230769230769,0.833333333333333,0.8,0.830769230769231,0.9,0.864,0.833333333333333,0.833333333333333,0.833333333333333,0.9,0.9,0.9
"789",89,"arima","A3Benchmark","TS89",0.187138080596924,0.0210175514221191,0.0428066253662109,1.76700186729431,0.923076923076923,0.857142857142857,0.888888888888889,0.984615384615385,0.914285714285714,0.948148148148148,0.923076923076923,0.857142857142857,0.888888888888889,0.984615384615385,0.914285714285714,0.948148148148148
"790",90,"arima","A3Benchmark","TS9",0.178516149520874,0.0180575847625732,0.0439040660858154,1.42604112625122,0.9,0.9,0.9,0.98,0.98,0.98,0.9,0.9,0.9,0.98,0.98,0.98
"791",91,"arima","A3Benchmark","TS90",0.183567523956299,0.033489465713501,0.0425417423248291,1.13216304779053,1,1,1,1,1,1,1,1,1,1,1,1
"792",92,"arima","A3Benchmark","TS91",0.501734495162964,0.0697793960571289,0.0405647754669189,2.200031042099,1,1,1,1,1,1,1,1,1,1,1,1
"793",93,"arima","A3Benchmark","TS92",0.312405347824097,0.0721063613891602,0.0388703346252441,3.06938505172729,0.888888888888889,1,0.941176470588235,0.888888888888889,1,0.941176470588235,1,1,1,1,1,1
"794",94,"arima","A3Benchmark","TS93",0.531605958938599,0.0488231182098389,0.0409951210021973,2.16678404808044,1,1,1,1,1,1,1,1,1,1,1,1
"795",95,"arima","A3Benchmark","TS94",0.152034521102905,0.0219991207122803,0.0400681495666504,1.39074754714966,1,1,1,1,1,1,1,1,1,1,1,1
"796",96,"arima","A3Benchmark","TS95",0.145705699920654,0.07684326171875,0.054628849029541,9.83708643913269,1,1,1,1,1,1,1,1,1,1,1,1
"797",97,"arima","A3Benchmark","TS96",0.152445316314697,0.03035569190979,0.0411512851715088,3.89107704162598,1,1,1,1,1,1,1,1,1,1,1,1
"798",98,"arima","A3Benchmark","TS97",0.160308122634888,0.0299277305603027,0.0400645732879639,1.29496479034424,1,1,1,1,1,1,1,1,1,1,1,1
"799",99,"arima","A3Benchmark","TS98",0.204663038253784,0.0317771434783936,0.0252139568328857,2.19643497467041,1,1,1,1,1,1,1,1,1,1,1,1
"800",100,"arima","A3Benchmark","TS99",0.173076152801514,0.0475413799285889,0.0432884693145752,1.32171773910522,1,1,1,1,1,1,1,1,1,1,1,1
"801",1,"mlp","A3Benchmark","TS1",258.017332077026,0.0014042854309082,0.00133252143859863,3.67180871963501,0.75,0.818181818181818,0.782608695652174,0.816666666666667,0.890909090909091,0.852173913043478,0.714285714285714,0.909090909090909,0.8,0.714285714285714,0.909090909090909,0.8
"802",2,"mlp","A3Benchmark","TS10",332.175304412842,0.00168657302856445,0.0014498233795166,3.02064228057861,0.9,0.9,0.9,0.98,0.98,0.98,0.9,0.9,0.9,0.98,0.98,0.98
"803",3,"mlp","A3Benchmark","TS100",314.857166528702,0.00169157981872559,0.00152945518493652,2.08910393714905,1,1,1,1,1,1,1,1,1,1,1,1
"804",4,"mlp","A3Benchmark","TS11",263.349489688873,0.00151348114013672,0.00137114524841309,2.72372961044312,1,1,1,1,1,1,1,1,1,1,1,1
"805",5,"mlp","A3Benchmark","TS12",314.894778728485,0.00166964530944824,0.00133538246154785,1.35488057136536,1,0.923076923076923,0.96,1,0.923076923076923,0.96,1,0.923076923076923,0.96,1,0.923076923076923,0.96
"806",6,"mlp","A3Benchmark","TS13",309.216866970062,0.00170254707336426,0.0015561580657959,2.72261691093445,1,0.888888888888889,0.941176470588235,1,0.888888888888889,0.941176470588235,1,0.888888888888889,0.941176470588235,1,0.888888888888889,0.941176470588235
"807",7,"mlp","A3Benchmark","TS14",275.921157360077,0.00190639495849609,0.00146603584289551,1.39319515228271,1,1,1,1,1,1,1,1,1,1,1,1
"808",8,"mlp","A3Benchmark","TS15",276.483877420425,0.00151324272155762,0.00136876106262207,4.02338647842407,1,1,1,1,1,1,1,1,1,1,1,1
"809",9,"mlp","A3Benchmark","TS16",250.36841917038,0.00146770477294922,0.00133895874023438,2.09990668296814,0.5,0.888888888888889,0.64,0.5,0.888888888888889,0.64,0.380952380952381,0.888888888888889,0.533333333333333,0.380952380952381,0.888888888888889,0.533333333333333
"810",10,"mlp","A3Benchmark","TS17",310.298058271408,0.00155854225158691,0.0014655590057373,1.29584193229675,1,1,1,1,1,1,1,1,1,1,1,1
"811",11,"mlp","A3Benchmark","TS18",316.208278179169,0.00157546997070312,0.00872397422790527,4.04090261459351,1,0.833333333333333,0.909090909090909,1,0.833333333333333,0.909090909090909,1,0.916666666666667,0.956521739130435,1,0.916666666666667,0.956521739130435
"812",12,"mlp","A3Benchmark","TS19",272.281880140305,0.00153183937072754,0.00148200988769531,2.62045907974243,1,1,1,1,1,1,0.9,0.9,0.9,0.9,0.9,0.9
"813",13,"mlp","A3Benchmark","TS2",273.225339889526,0.00159382820129395,0.00144076347351074,1.868328332901,1,1,1,1,1,1,1,1,1,1,1,1
"814",14,"mlp","A3Benchmark","TS20",309.933879375458,0.00154352188110352,0.0013432502746582,1.43670415878296,1,1,1,1,1,1,1,1,1,1,1,1
"815",15,"mlp","A3Benchmark","TS21",290.516588687897,0.00154495239257812,0.00138545036315918,1.65818691253662,1,1,1,1,1,1,1,1,1,1,1,1
"816",16,"mlp","A3Benchmark","TS22",276.748710393906,0.00156927108764648,0.00136566162109375,2.19809222221375,1,1,1,1,1,1,1,1,1,1,1,1
"817",17,"mlp","A3Benchmark","TS23",252.716231584549,0.00144004821777344,0.00855469703674316,1.87642478942871,1,0.933333333333333,0.96551724137931,1,0.933333333333333,0.96551724137931,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333
"818",18,"mlp","A3Benchmark","TS24",253.710673809052,0.00139331817626953,0.00134372711181641,2.57594180107117,1,1,1,1,1,1,1,1,1,1,1,1
"819",19,"mlp","A3Benchmark","TS25",349.142470359802,0.00165247917175293,0.00873756408691406,1.84955358505249,1,1,1,1,1,1,1,1,1,1,1,1
"820",20,"mlp","A3Benchmark","TS26",290.563266515732,0.00149869918823242,0.00876069068908691,1.13504195213318,1,0.909090909090909,0.952380952380952,1,0.909090909090909,0.952380952380952,1,0.909090909090909,0.952380952380952,1,0.909090909090909,0.952380952380952
"821",21,"mlp","A3Benchmark","TS27",346.633720874786,0.00164318084716797,0.00149297714233398,1.41080594062805,1,1,1,1,1,1,1,1,1,1,1,1
"822",22,"mlp","A3Benchmark","TS28",300.465614557266,0.00143742561340332,0.00131464004516602,1.08273458480835,1,1,1,1,1,1,1,1,1,1,1,1
"823",23,"mlp","A3Benchmark","TS29",283.391229867935,0.0018465518951416,0.00147867202758789,3.157390832901,0,0,NA,0,0,NA,0.4,1,0.571428571428572,0.4,1,0.571428571428572
"824",24,"mlp","A3Benchmark","TS3",348.890519142151,0.00159955024719238,0.00139808654785156,1.33727502822876,0,0,NA,0,0,NA,1,1,1,1,1,1
"825",25,"mlp","A3Benchmark","TS30",280.135528564453,0.00158047676086426,0.00137186050415039,2.2977921962738,1,1,1,1,1,1,1,1,1,1,1,1
"826",26,"mlp","A3Benchmark","TS31",258.579650402069,0.00140905380249023,0.0013575553894043,1.22665143013,1,1,1,1,1,1,1,1,1,1,1,1
"827",27,"mlp","A3Benchmark","TS32",234.063350200653,0.00147342681884766,0.00140142440795898,3.14129877090454,1,0.928571428571429,0.962962962962963,1,0.928571428571429,0.962962962962963,0.928571428571429,0.928571428571429,0.928571428571429,0.928571428571429,0.928571428571429,0.928571428571429
"828",28,"mlp","A3Benchmark","TS33",230.585415840149,0.0014045238494873,0.0013730525970459,2.04062533378601,0.888888888888889,1,0.941176470588235,0.888888888888889,1,0.941176470588235,0.8,1,0.888888888888889,0.8,1,0.888888888888889
"829",29,"mlp","A3Benchmark","TS34",257.269358158112,0.00145339965820312,0.00136399269104004,1.69424366950989,0.0476190476190476,1,0.0909090909090909,0.0476190476190476,1,0.0909090909090909,0.0285714285714286,1,0.0555555555555556,0.0285714285714286,1,0.0555555555555556
"830",30,"mlp","A3Benchmark","TS35",275.281500816345,0.00144314765930176,0.00136613845825195,2.61488175392151,1,1,1,1,1,1,1,1,1,1,1,1
"831",31,"mlp","A3Benchmark","TS36",278.751798391342,0.00903439521789551,0.00133395195007324,4.95023536682129,1,1,1,1,1,1,1,1,1,1,1,1
"832",32,"mlp","A3Benchmark","TS37",247.7269718647,0.00142598152160645,0.00136232376098633,3.80233263969421,1,1,1,1,1,1,0.833333333333333,1,0.909090909090909,0.833333333333333,1,0.909090909090909
"833",33,"mlp","A3Benchmark","TS38",291.122533321381,0.00153970718383789,0.00882220268249512,1.26173186302185,1,1,1,1,1,1,1,1,1,1,1,1
"834",34,"mlp","A3Benchmark","TS39",277.682583332062,0.00147581100463867,0.00150823593139648,1.97160172462463,0.857142857142857,1,0.923076923076923,0.857142857142857,1,0.923076923076923,0.923076923076923,1,0.96,0.923076923076923,1,0.96
"835",35,"mlp","A3Benchmark","TS4",283.070649862289,0.00151491165161133,0.00142097473144531,3.26277351379395,1,1,1,1,1,1,1,1,1,1,1,1
"836",36,"mlp","A3Benchmark","TS40",282.620573282242,0.00881695747375488,0.00134015083312988,2.13298773765564,1,0.9,0.947368421052632,1,0.9,0.947368421052632,0.9,0.9,0.9,0.98,0.98,0.98
"837",37,"mlp","A3Benchmark","TS41",262.253980398178,0.00142073631286621,0.00132536888122559,1.31652927398682,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923
"838",38,"mlp","A3Benchmark","TS42",287.298518419266,0.00154423713684082,0.00137948989868164,11.8994402885437,1,1,1,1,1,1,1,0.875,0.933333333333333,1,0.875,0.933333333333333
"839",39,"mlp","A3Benchmark","TS43",276.939767599106,0.00149822235107422,0.00862264633178711,2.16933345794678,0.882352941176471,1,0.9375,0.882352941176471,1,0.9375,0.789473684210526,1,0.882352941176471,0.789473684210526,1,0.882352941176471
"840",40,"mlp","A3Benchmark","TS44",241.192737340927,0.0014348030090332,0.00136661529541016,2.58198213577271,1,0.875,0.933333333333333,1,0.875,0.933333333333333,1,0.875,0.933333333333333,1,0.875,0.933333333333333
"841",41,"mlp","A3Benchmark","TS45",230.223699808121,0.00895857810974121,0.00142121315002441,2.00663161277771,0.307692307692308,0.8,0.444444444444444,0.369230769230769,0.96,0.533333333333333,0.217391304347826,1,0.357142857142857,0.217391304347826,1,0.357142857142857
"842",42,"mlp","A3Benchmark","TS46",286.181123018265,0.00148773193359375,0.00136280059814453,2.8996889591217,0.125,0.333333333333333,0.181818181818182,0.125,0.333333333333333,0.181818181818182,0.75,1,0.857142857142857,0.75,1,0.857142857142857
"843",43,"mlp","A3Benchmark","TS47",251.251559972763,0.00183486938476562,0.00142717361450195,3.08038926124573,1,1,1,1,1,1,1,1,1,1,1,1
"844",44,"mlp","A3Benchmark","TS48",270.169710874557,0.00151515007019043,0.00136232376098633,2.63860559463501,1,0.923076923076923,0.96,1,0.923076923076923,0.96,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923
"845",45,"mlp","A3Benchmark","TS49",232.437968015671,0.00137615203857422,0.0014033317565918,2.23285961151123,0.941176470588235,1,0.96969696969697,0.941176470588235,1,0.96969696969697,0.928571428571429,0.8125,0.866666666666667,0.928571428571429,0.8125,0.866666666666667
"846",46,"mlp","A3Benchmark","TS5",290.98471736908,0.0016179084777832,0.00139856338500977,1.26433444023132,1,1,1,1,1,1,1,1,1,1,1,1
"847",47,"mlp","A3Benchmark","TS50",261.463479757309,0.00869488716125488,0.00139331817626953,1.99064040184021,0.357142857142857,0.714285714285714,0.476190476190476,0.357142857142857,0.714285714285714,0.476190476190476,0.357142857142857,0.714285714285714,0.476190476190476,0.357142857142857,0.714285714285714,0.476190476190476
"848",48,"mlp","A3Benchmark","TS51",275.53236746788,0.00146818161010742,0.00139021873474121,5.30037069320679,1,1,1,1,1,1,1,1,1,1,1,1
"849",49,"mlp","A3Benchmark","TS52",237.434549331665,0.00142979621887207,0.00150585174560547,2.49457955360413,1,0.833333333333333,0.909090909090909,1,0.833333333333333,0.909090909090909,0.714285714285714,0.833333333333333,0.769230769230769,0.714285714285714,0.833333333333333,0.769230769230769
"850",50,"mlp","A3Benchmark","TS53",275.374200105667,0.00151395797729492,0.00839018821716309,1.31478929519653,1,0.933333333333333,0.96551724137931,1,0.933333333333333,0.96551724137931,1,0.933333333333333,0.96551724137931,1,0.933333333333333,0.96551724137931
"851",51,"mlp","A3Benchmark","TS54",247.937178611755,0.0013878345489502,0.00151896476745605,2.58022212982178,1,0.9375,0.967741935483871,1,0.9375,0.967741935483871,0.9375,0.9375,0.9375,0.9875,0.9875,0.9875
"852",52,"mlp","A3Benchmark","TS55",272.743866920471,0.0014491081237793,0.0086216926574707,2.40659284591675,1,0.916666666666667,0.956521739130435,1,0.916666666666667,0.956521739130435,1,0.916666666666667,0.956521739130435,1,0.916666666666667,0.956521739130435
"853",53,"mlp","A3Benchmark","TS56",279.80190372467,0.00145053863525391,0.00863337516784668,3.26773953437805,0.25,1,0.4,0.25,1,0.4,0.166666666666667,1,0.285714285714286,0.166666666666667,1,0.285714285714286
"854",54,"mlp","A3Benchmark","TS57",279.00865650177,0.00146651268005371,0.00155806541442871,2.45477342605591,0.818181818181818,1,0.9,0.818181818181818,1,0.9,1,1,1,1,1,1
"855",55,"mlp","A3Benchmark","TS58",252.169166564941,0.00147557258605957,0.00873279571533203,2.93174743652344,0.75,1,0.857142857142857,0.75,1,0.857142857142857,0.75,1,0.857142857142857,0.75,1,0.857142857142857
"856",56,"mlp","A3Benchmark","TS59",262.619594335556,0.00150513648986816,0.0084073543548584,2.616366147995,0.785714285714286,1,0.88,0.785714285714286,1,0.88,0.846153846153846,1,0.916666666666667,0.846153846153846,1,0.916666666666667
"857",57,"mlp","A3Benchmark","TS6",261.606452941895,0.00138330459594727,0.00137567520141602,1.39214611053467,1,1,1,1,1,1,1,1,1,1,1,1
"858",58,"mlp","A3Benchmark","TS60",294.578945159912,0.00184988975524902,0.00135993957519531,1.40099692344666,1,1,1,1,1,1,1,1,1,1,1,1
"859",59,"mlp","A3Benchmark","TS61",258.296259641647,0.001495361328125,0.00143098831176758,2.41058468818665,1,1,1,1,1,1,0.928571428571429,1,0.962962962962963,0.928571428571429,1,0.962962962962963
"860",60,"mlp","A3Benchmark","TS62",265.471993207932,0.00155949592590332,0.00133872032165527,3.09485554695129,0.857142857142857,1,0.923076923076923,0.857142857142857,1,0.923076923076923,1,1,1,1,1,1
"861",61,"mlp","A3Benchmark","TS63",282.870418071747,0.00184464454650879,0.00166916847229004,2.77849006652832,1,1,1,1,1,1,1,1,1,1,1,1
"862",62,"mlp","A3Benchmark","TS64",249.151468992233,0.00864768028259277,0.00139164924621582,1.25237965583801,1,1,1,1,1,1,1,1,1,1,1,1
"863",63,"mlp","A3Benchmark","TS65",268.611236572266,0.00148487091064453,0.00141358375549316,1.87747359275818,1,1,1,1,1,1,1,1,1,1,1,1
"864",64,"mlp","A3Benchmark","TS66",300.822019338608,0.00175213813781738,0.00135445594787598,1.12554860115051,1,1,1,1,1,1,1,1,1,1,1,1
"865",65,"mlp","A3Benchmark","TS67",271.527868747711,0.00147247314453125,0.00145721435546875,2.5624668598175,0.941176470588235,1,0.96969696969697,0.941176470588235,1,0.96969696969697,1,1,1,1,1,1
"866",66,"mlp","A3Benchmark","TS68",254.714868068695,0.00144219398498535,0.00140285491943359,2.38516640663147,1,1,1,1,1,1,1,1,1,1,1,1
"867",67,"mlp","A3Benchmark","TS69",232.809566259384,0.00147628784179688,0.00136947631835938,2.56846594810486,0.875,1,0.933333333333333,0.875,1,0.933333333333333,0.875,1,0.933333333333333,0.875,1,0.933333333333333
"868",68,"mlp","A3Benchmark","TS7",267.247491836548,0.00832486152648926,0.00131845474243164,2.6283917427063,1,0.8,0.888888888888889,1,0.8,0.888888888888889,0.666666666666667,0.8,0.727272727272727,0.666666666666667,0.8,0.727272727272727
"869",69,"mlp","A3Benchmark","TS70",270.302896976471,0.00145173072814941,0.0014188289642334,2.20477843284607,0.9,1,0.947368421052632,0.9,1,0.947368421052632,0.8,0.888888888888889,0.842105263157895,0.88,0.977777777777778,0.926315789473684
"870",70,"mlp","A3Benchmark","TS71",278.589650630951,0.00854611396789551,0.00170421600341797,4.09414649009705,1,0.9375,0.967741935483871,1,0.9375,0.967741935483871,1,0.9375,0.967741935483871,1,0.9375,0.967741935483871
"871",71,"mlp","A3Benchmark","TS72",235.570119857788,0.00154328346252441,0.00141787528991699,2.13172817230225,0.615384615384615,1,0.761904761904762,0.615384615384615,1,0.761904761904762,0.470588235294118,1,0.64,0.470588235294118,1,0.64
"872",72,"mlp","A3Benchmark","TS73",237.072714328766,0.00142097473144531,0.00139522552490234,2.04377174377441,0.833333333333333,1,0.909090909090909,0.833333333333333,1,0.909090909090909,0.736842105263158,0.933333333333333,0.823529411764706,0.736842105263158,0.933333333333333,0.823529411764706
"873",73,"mlp","A3Benchmark","TS74",286.818515062332,0.00163555145263672,0.00140190124511719,1.45989465713501,1,1,1,1,1,1,1,1,1,1,1,1
"874",74,"mlp","A3Benchmark","TS75",248.922675132751,0.00136852264404297,0.00139999389648438,2.26599812507629,0.923076923076923,0.857142857142857,0.888888888888889,0.923076923076923,0.857142857142857,0.888888888888889,1,0.857142857142857,0.923076923076923,1,0.857142857142857,0.923076923076923
"875",75,"mlp","A3Benchmark","TS76",251.700073242187,0.00138497352600098,0.00135326385498047,2.6840078830719,1,1,1,1,1,1,1,1,1,1,1,1
"876",76,"mlp","A3Benchmark","TS77",253.251905679703,0.00134158134460449,0.00152230262756348,1.58208608627319,1,1,1,1,1,1,1,1,1,1,1,1
"877",77,"mlp","A3Benchmark","TS78",273.063398361206,0.00140905380249023,0.00829696655273438,3.01531863212585,1,0.933333333333333,0.96551724137931,1,0.933333333333333,0.96551724137931,1,1,1,1,1,1
"878",78,"mlp","A3Benchmark","TS79",263.594816923141,0.00144219398498535,0.00129985809326172,2.41475462913513,1,0.8,0.888888888888889,1,0.8,0.888888888888889,1,0.8,0.888888888888889,1,0.8,0.888888888888889
"879",79,"mlp","A3Benchmark","TS8",285.238436698914,0.0086977481842041,0.00135898590087891,1.15533089637756,1,1,1,1,1,1,1,1,1,1,1,1
"880",80,"mlp","A3Benchmark","TS80",275.210312128067,0.00143003463745117,0.00141024589538574,3.50464844703674,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923
"881",81,"mlp","A3Benchmark","TS81",252.371430397034,0.00150394439697266,0.00138616561889648,2.30110931396484,1,1,1,1,1,1,1,1,1,1,1,1
"882",82,"mlp","A3Benchmark","TS82",272.84877204895,0.00145196914672852,0.00165057182312012,2.4703996181488,0.583333333333333,1,0.736842105263158,0.583333333333333,1,0.736842105263158,0.35,1,0.518518518518518,0.35,1,0.518518518518518
"883",83,"mlp","A3Benchmark","TS83",247.283567428589,0.00137996673583984,0.0013267993927002,2.63703489303589,1,1,1,1,1,1,1,1,1,1,1,1
"884",84,"mlp","A3Benchmark","TS84",275.121454238892,0.00147056579589844,0.00151348114013672,3.21269941329956,0.454545454545455,1,0.625,0.454545454545455,1,0.625,0.416666666666667,1,0.588235294117647,0.416666666666667,1,0.588235294117647
"885",85,"mlp","A3Benchmark","TS85",257.721517086029,0.00142502784729004,0.00146746635437012,2.55442547798157,1,0.875,0.933333333333333,1,0.875,0.933333333333333,1,1,1,1,1,1
"886",86,"mlp","A3Benchmark","TS86",240.633869409561,0.00838279724121094,0.00136756896972656,3.45047616958618,1,1,1,1,1,1,0.928571428571429,1,0.962962962962963,0.928571428571429,1,0.962962962962963
