method,serie,F1,precision,recall
WAVELET,99,0.148148148148148,0.142857142857143,0.153846153846154
WAVELET,100,NA,0,0
MLP,1,0.916666666666667,0.846153846153846,1
MLP,2,0.9,0.9,0.9
MLP,3,0.952380952380952,0.909090909090909,1
MLP,4,0.875,0.777777777777778,1
MLP,5,0.923076923076923,0.923076923076923,0.923076923076923
MLP,6,1,1,1
MLP,7,1,1,1
MLP,8,1,1,1
MLP,9,0.0869565217391304,0.0714285714285714,0.111111111111111
MLP,10,0.666666666666667,0.5,1
MLP,11,0.956521739130435,1,0.916666666666667
MLP,12,1,1,1
MLP,13,1,1,1
MLP,14,1,1,1
MLP,15,1,1,1
MLP,16,1,1,1
MLP,17,0.933333333333333,0.933333333333333,0.933333333333333
MLP,18,0.941176470588235,0.888888888888889,1
MLP,19,0.8,0.666666666666667,1
MLP,20,1,1,1
MLP,21,1,1,1
MLP,22,0.8,0.666666666666667,1
MLP,23,0.615384615384615,0.444444444444444,1
MLP,24,1,1,1
MLP,25,0.888888888888889,0.8,1
MLP,26,1,1,1
MLP,27,0.928571428571429,0.928571428571429,0.928571428571429
MLP,28,0.8,0.666666666666667,1
MLP,29,0.0952380952380952,0.05,1
MLP,30,0.857142857142857,0.75,1
MLP,31,1,1,1
MLP,32,1,1,1
MLP,33,1,1,1
MLP,34,0.827586206896552,0.705882352941177,1
MLP,35,1,1,1
MLP,36,0.842105263157895,0.888888888888889,0.8
MLP,37,1,1,1
MLP,38,0.0869565217391304,0.142857142857143,0.0625
MLP,39,0.709677419354839,0.6875,0.733333333333333
MLP,40,0.933333333333333,1,0.875
MLP,41,0.4,0.266666666666667,0.8
MLP,42,0.666666666666667,0.5,1
MLP,43,0.903225806451613,0.875,0.933333333333333
MLP,44,0.888888888888889,0.857142857142857,0.923076923076923
MLP,45,0.882352941176471,0.833333333333333,0.9375
MLP,46,1,1,1
MLP,47,0.8,0.75,0.857142857142857
MLP,48,1,1,1
MLP,49,0.857142857142857,0.75,1
MLP,50,1,1,1
MLP,51,0.9375,0.9375,0.9375
MLP,52,1,1,1
MLP,53,1,1,1
MLP,54,1,1,1
MLP,55,0.666666666666667,0.5,1
MLP,56,0.24,0.214285714285714,0.272727272727273
MLP,57,1,1,1
MLP,58,1,1,1
MLP,59,0.923076923076923,0.923076923076923,0.923076923076923
MLP,60,1,1,1
MLP,61,1,1,1
MLP,62,1,1,1
MLP,63,1,1,1
MLP,64,1,1,1
MLP,65,1,1,1
MLP,66,1,1,1
MLP,67,0.777777777777778,0.636363636363636,1
MLP,68,1,1,1
MLP,69,0.947368421052632,0.9,1
MLP,70,0.222222222222222,1,0.125
MLP,71,0.761904761904762,0.615384615384615,1
MLP,72,0.933333333333333,0.933333333333333,0.933333333333333
MLP,73,1,1,1
MLP,74,0.814814814814815,0.846153846153846,0.785714285714286
MLP,75,1,1,1
MLP,76,1,1,1
MLP,77,0.967741935483871,0.9375,1
MLP,78,0.833333333333333,0.714285714285714,1
MLP,79,1,1,1
MLP,80,0.769230769230769,0.769230769230769,0.769230769230769
MLP,81,1,1,1
MLP,82,0.56,0.388888888888889,1
MLP,83,1,1,1
MLP,84,0.625,0.454545454545455,1
MLP,85,1,1,1
MLP,86,0.962962962962963,0.928571428571429,1
MLP,87,1,1,1
MLP,88,0.666666666666667,0.555555555555556,0.833333333333333
MLP,89,0.962962962962963,1,0.928571428571429
MLP,90,0.444444444444444,0.352941176470588,0.6
